
==================================================================
TEST QUERY: SELECT * FROM huge_users JOIN huge_transactions ON huge_users.id = huge_transactions.user_id
------------------------------------------------------------------
Optimizer is processing heuristics and DP...

OPTIMAL PHYSICAL PLAN (Tree):

JOIN SEQUENCE (Order of Operations):
  Join 1: [huge_transactions] X [huge_users] ON huge_transactions.user_id = huge_users.id (MergeJoin)

Estimated Cost: 3000
Resulting Tuple Size: 500000
Best Algorithm Selected: Merge

--- EXECUTION ENGINE RESULTS ---
huge_transactions.amount	huge_transactions.tx_id	huge_transactions.user_id	huge_users.id	huge_users.region	
246	96536	96537	96537	Region37	
247	96537	96538	96538	Region38	
248	96538	96539	96539	Region39	
249	96539	96540	96540	Region40	
250	96540	96541	96541	Region41	
251	96541	96542	96542	Region42	
252	96542	96543	96543	Region43	
253	96543	96544	96544	Region44	
254	96544	96545	96545	Region45	
255	96545	96546	96546	Region46	
256	96546	96547	96547	Region47	
257	96547	96548	96548	Region48	
258	96548	96549	96549	Region49	
259	96549	96550	96550	Region0	
260	96550	96551	96551	Region1	
261	96551	96552	96552	Region2	
262	96552	96553	96553	Region3	
263	96553	96554	96554	Region4	
264	96554	96555	96555	Region5	
265	96555	96556	96556	Region6	
266	96556	96557	96557	Region7	
267	96557	96558	96558	Region8	
268	96558	96559	96559	Region9	
269	96559	96560	96560	Region10	
270	96560	96561	96561	Region11	
271	96561	96562	96562	Region12	
272	96562	96563	96563	Region13	
273	96563	96564	96564	Region14	
274	96564	96565	96565	Region15	
275	96565	96566	96566	Region16	
276	96566	96567	96567	Region17	
277	96567	96568	96568	Region18	
278	96568	96569	96569	Region19	
279	96569	96570	96570	Region20	
280	96570	96571	96571	Region21	
281	96571	96572	96572	Region22	
282	96572	96573	96573	Region23	
283	96573	96574	96574	Region24	
284	96574	96575	96575	Region25	
285	96575	96576	96576	Region26	
286	96576	96577	96577	Region27	
287	96577	96578	96578	Region28	
288	96578	96579	96579	Region29	
289	96579	96580	96580	Region30	
290	96580	96581	96581	Region31	
291	96581	96582	96582	Region32	
292	96582	96583	96583	Region33	
293	96583	96584	96584	Region34	
294	96584	96585	96585	Region35	
295	96585	96586	96586	Region36	
296	96586	96587	96587	Region37	
297	96587	96588	96588	Region38	
298	96588	96589	96589	Region39	
299	96589	96590	96590	Region40	
300	96590	96591	96591	Region41	
301	96591	96592	96592	Region42	
302	96592	96593	96593	Region43	
303	96593	96594	96594	Region44	
304	96594	96595	96595	Region45	
305	96595	96596	96596	Region46	
306	96596	96597	96597	Region47	
307	96597	96598	96598	Region48	
308	96598	96599	96599	Region49	
309	96599	96600	96600	Region0	
310	96600	96601	96601	Region1	
311	96601	96602	96602	Region2	
312	96602	96603	96603	Region3	
313	96603	96604	96604	Region4	
314	96604	96605	96605	Region5	
315	96605	96606	96606	Region6	
316	96606	96607	96607	Region7	
317	96607	96608	96608	Region8	
318	96608	96609	96609	Region9	
319	96609	96610	96610	Region10	
320	96610	96611	96611	Region11	
321	96611	96612	96612	Region12	
322	96612	96613	96613	Region13	
323	96613	96614	96614	Region14	
324	96614	96615	96615	Region15	
325	96615	96616	96616	Region16	
326	96616	96617	96617	Region17	
327	96617	96618	96618	Region18	
328	96618	96619	96619	Region19	
329	96619	96620	96620	Region20	
330	96620	96621	96621	Region21	
331	96621	96622	96622	Region22	
332	96622	96623	96623	Region23	
333	96623	96624	96624	Region24	
334	96624	96625	96625	Region25	
335	96625	96626	96626	Region26	
336	96626	96627	96627	Region27	
337	96627	96628	96628	Region28	
338	96628	96629	96629	Region29	
339	96629	96630	96630	Region30	
340	96630	96631	96631	Region31	
341	96631	96632	96632	Region32	
342	96632	96633	96633	Region33	
343	96633	96634	96634	Region34	
344	96634	96635	96635	Region35	
345	96635	96636	96636	Region36	
346	96636	96637	96637	Region37	
347	96637	96638	96638	Region38	
348	96638	96639	96639	Region39	
349	96639	96640	96640	Region40	
350	96640	96641	96641	Region41	
351	96641	96642	96642	Region42	
352	96642	96643	96643	Region43	
353	96643	96644	96644	Region44	
354	96644	96645	96645	Region45	
355	96645	96646	96646	Region46	
356	96646	96647	96647	Region47	
357	96647	96648	96648	Region48	
358	96648	96649	96649	Region49	
359	96649	96650	96650	Region0	
360	96650	96651	96651	Region1	
361	96651	96652	96652	Region2	
362	96652	96653	96653	Region3	
363	96653	96654	96654	Region4	
364	96654	96655	96655	Region5	
365	96655	96656	96656	Region6	
366	96656	96657	96657	Region7	
367	96657	96658	96658	Region8	
368	96658	96659	96659	Region9	
369	96659	96660	96660	Region10	
370	96660	96661	96661	Region11	
371	96661	96662	96662	Region12	
372	96662	96663	96663	Region13	
373	96663	96664	96664	Region14	
374	96664	96665	96665	Region15	
375	96665	96666	96666	Region16	
376	96666	96667	96667	Region17	
377	96667	96668	96668	Region18	
378	96668	96669	96669	Region19	
379	96669	96670	96670	Region20	
380	96670	96671	96671	Region21	
381	96671	96672	96672	Region22	
382	96672	96673	96673	Region23	
383	96673	96674	96674	Region24	
384	96674	96675	96675	Region25	
385	96675	96676	96676	Region26	
386	96676	96677	96677	Region27	
387	96677	96678	96678	Region28	
388	96678	96679	96679	Region29	
389	96679	96680	96680	Region30	
390	96680	96681	96681	Region31	
391	96681	96682	96682	Region32	
392	96682	96683	96683	Region33	
393	96683	96684	96684	Region34	
394	96684	96685	96685	Region35	
395	96685	96686	96686	Region36	
396	96686	96687	96687	Region37	
397	96687	96688	96688	Region38	
398	96688	96689	96689	Region39	
399	96689	96690	96690	Region40	
400	96690	96691	96691	Region41	
401	96691	96692	96692	Region42	
402	96692	96693	96693	Region43	
403	96693	96694	96694	Region44	
404	96694	96695	96695	Region45	
405	96695	96696	96696	Region46	
406	96696	96697	96697	Region47	
407	96697	96698	96698	Region48	
408	96698	96699	96699	Region49	
409	96699	96700	96700	Region0	
410	96700	96701	96701	Region1	
411	96701	96702	96702	Region2	
412	96702	96703	96703	Region3	
413	96703	96704	96704	Region4	
414	96704	96705	96705	Region5	
415	96705	96706	96706	Region6	
416	96706	96707	96707	Region7	
417	96707	96708	96708	Region8	
418	96708	96709	96709	Region9	
419	96709	96710	96710	Region10	
420	96710	96711	96711	Region11	
421	96711	96712	96712	Region12	
422	96712	96713	96713	Region13	
423	96713	96714	96714	Region14	
424	96714	96715	96715	Region15	
425	96715	96716	96716	Region16	
426	96716	96717	96717	Region17	
427	96717	96718	96718	Region18	
428	96718	96719	96719	Region19	
429	96719	96720	96720	Region20	
430	96720	96721	96721	Region21	
431	96721	96722	96722	Region22	
432	96722	96723	96723	Region23	
433	96723	96724	96724	Region24	
434	96724	96725	96725	Region25	
435	96725	96726	96726	Region26	
436	96726	96727	96727	Region27	
437	96727	96728	96728	Region28	
438	96728	96729	96729	Region29	
439	96729	96730	96730	Region30	
440	96730	96731	96731	Region31	
441	96731	96732	96732	Region32	
442	96732	96733	96733	Region33	
443	96733	96734	96734	Region34	
444	96734	96735	96735	Region35	
445	96735	96736	96736	Region36	
446	96736	96737	96737	Region37	
447	96737	96738	96738	Region38	
448	96738	96739	96739	Region39	
449	96739	96740	96740	Region40	
450	96740	96741	96741	Region41	
451	96741	96742	96742	Region42	
452	96742	96743	96743	Region43	
453	96743	96744	96744	Region44	
454	96744	96745	96745	Region45	
455	96745	96746	96746	Region46	
456	96746	96747	96747	Region47	
457	96747	96748	96748	Region48	
458	96748	96749	96749	Region49	
459	96749	96750	96750	Region0	
460	96750	96751	96751	Region1	
461	96751	96752	96752	Region2	
462	96752	96753	96753	Region3	
463	96753	96754	96754	Region4	
464	96754	96755	96755	Region5	
465	96755	96756	96756	Region6	
466	96756	96757	96757	Region7	
467	96757	96758	96758	Region8	
468	96758	96759	96759	Region9	
469	96759	96760	96760	Region10	
470	96760	96761	96761	Region11	
471	96761	96762	96762	Region12	
472	96762	96763	96763	Region13	
473	96763	96764	96764	Region14	
474	96764	96765	96765	Region15	
475	96765	96766	96766	Region16	
476	96766	96767	96767	Region17	
477	96767	96768	96768	Region18	
478	96768	96769	96769	Region19	
479	96769	96770	96770	Region20	
480	96770	96771	96771	Region21	
481	96771	96772	96772	Region22	
482	96772	96773	96773	Region23	
483	96773	96774	96774	Region24	
484	96774	96775	96775	Region25	
485	96775	96776	96776	Region26	
486	96776	96777	96777	Region27	
487	96777	96778	96778	Region28	
488	96778	96779	96779	Region29	
489	96779	96780	96780	Region30	
490	96780	96781	96781	Region31	
491	96781	96782	96782	Region32	
492	96782	96783	96783	Region33	
493	96783	96784	96784	Region34	
494	96784	96785	96785	Region35	
495	96785	96786	96786	Region36	
496	96786	96787	96787	Region37	
497	96787	96788	96788	Region38	
498	96788	96789	96789	Region39	
499	96789	96790	96790	Region40	
500	96790	96791	96791	Region41	
501	96791	96792	96792	Region42	
502	96792	96793	96793	Region43	
503	96793	96794	96794	Region44	
504	96794	96795	96795	Region45	
505	96795	96796	96796	Region46	
506	96796	96797	96797	Region47	
507	96797	96798	96798	Region48	
508	96798	96799	96799	Region49	
509	96799	96800	96800	Region0	
510	96800	96801	96801	Region1	
511	96801	96802	96802	Region2	
512	96802	96803	96803	Region3	
513	96803	96804	96804	Region4	
514	96804	96805	96805	Region5	
515	96805	96806	96806	Region6	
516	96806	96807	96807	Region7	
517	96807	96808	96808	Region8	
518	96808	96809	96809	Region9	
519	96809	96810	96810	Region10	
520	96810	96811	96811	Region11	
521	96811	96812	96812	Region12	
522	96812	96813	96813	Region13	
523	96813	96814	96814	Region14	
524	96814	96815	96815	Region15	
525	96815	96816	96816	Region16	
526	96816	96817	96817	Region17	
527	96817	96818	96818	Region18	
528	96818	96819	96819	Region19	
529	96819	96820	96820	Region20	
530	96820	96821	96821	Region21	
531	96821	96822	96822	Region22	
532	96822	96823	96823	Region23	
533	96823	96824	96824	Region24	
534	96824	96825	96825	Region25	
535	96825	96826	96826	Region26	
536	96826	96827	96827	Region27	
537	96827	96828	96828	Region28	
538	96828	96829	96829	Region29	
539	96829	96830	96830	Region30	
540	96830	96831	96831	Region31	
541	96831	96832	96832	Region32	
542	96832	96833	96833	Region33	
543	96833	96834	96834	Region34	
544	96834	96835	96835	Region35	
545	96835	96836	96836	Region36	
546	96836	96837	96837	Region37	
547	96837	96838	96838	Region38	
548	96838	96839	96839	Region39	
549	96839	96840	96840	Region40	
550	96840	96841	96841	Region41	
551	96841	96842	96842	Region42	
552	96842	96843	96843	Region43	
553	96843	96844	96844	Region44	
554	96844	96845	96845	Region45	
555	96845	96846	96846	Region46	
556	96846	96847	96847	Region47	
557	96847	96848	96848	Region48	
558	96848	96849	96849	Region49	
559	96849	96850	96850	Region0	
560	96850	96851	96851	Region1	
561	96851	96852	96852	Region2	
562	96852	96853	96853	Region3	
563	96853	96854	96854	Region4	
564	96854	96855	96855	Region5	
565	96855	96856	96856	Region6	
566	96856	96857	96857	Region7	
567	96857	96858	96858	Region8	
568	96858	96859	96859	Region9	
569	96859	96860	96860	Region10	
570	96860	96861	96861	Region11	
571	96861	96862	96862	Region12	
572	96862	96863	96863	Region13	
573	96863	96864	96864	Region14	
574	96864	96865	96865	Region15	
575	96865	96866	96866	Region16	
576	96866	96867	96867	Region17	
577	96867	96868	96868	Region18	
578	96868	96869	96869	Region19	
579	96869	96870	96870	Region20	
580	96870	96871	96871	Region21	
581	96871	96872	96872	Region22	
582	96872	96873	96873	Region23	
583	96873	96874	96874	Region24	
584	96874	96875	96875	Region25	
585	96875	96876	96876	Region26	
586	96876	96877	96877	Region27	
587	96877	96878	96878	Region28	
588	96878	96879	96879	Region29	
589	96879	96880	96880	Region30	
590	96880	96881	96881	Region31	
591	96881	96882	96882	Region32	
592	96882	96883	96883	Region33	
593	96883	96884	96884	Region34	
594	96884	96885	96885	Region35	
595	96885	96886	96886	Region36	
596	96886	96887	96887	Region37	
597	96887	96888	96888	Region38	
598	96888	96889	96889	Region39	
599	96889	96890	96890	Region40	
600	96890	96891	96891	Region41	
601	96891	96892	96892	Region42	
602	96892	96893	96893	Region43	
603	96893	96894	96894	Region44	
604	96894	96895	96895	Region45	
605	96895	96896	96896	Region46	
606	96896	96897	96897	Region47	
607	96897	96898	96898	Region48	
608	96898	96899	96899	Region49	
609	96899	96900	96900	Region0	
610	96900	96901	96901	Region1	
611	96901	96902	96902	Region2	
612	96902	96903	96903	Region3	
613	96903	96904	96904	Region4	
614	96904	96905	96905	Region5	
615	96905	96906	96906	Region6	
616	96906	96907	96907	Region7	
617	96907	96908	96908	Region8	
618	96908	96909	96909	Region9	
619	96909	96910	96910	Region10	
620	96910	96911	96911	Region11	
621	96911	96912	96912	Region12	
622	96912	96913	96913	Region13	
623	96913	96914	96914	Region14	
624	96914	96915	96915	Region15	
625	96915	96916	96916	Region16	
626	96916	96917	96917	Region17	
627	96917	96918	96918	Region18	
628	96918	96919	96919	Region19	
629	96919	96920	96920	Region20	
630	96920	96921	96921	Region21	
631	96921	96922	96922	Region22	
632	96922	96923	96923	Region23	
633	96923	96924	96924	Region24	
634	96924	96925	96925	Region25	
635	96925	96926	96926	Region26	
636	96926	96927	96927	Region27	
637	96927	96928	96928	Region28	
638	96928	96929	96929	Region29	
639	96929	96930	96930	Region30	
640	96930	96931	96931	Region31	
641	96931	96932	96932	Region32	
642	96932	96933	96933	Region33	
643	96933	96934	96934	Region34	
644	96934	96935	96935	Region35	
645	96935	96936	96936	Region36	
646	96936	96937	96937	Region37	
647	96937	96938	96938	Region38	
648	96938	96939	96939	Region39	
649	96939	96940	96940	Region40	
650	96940	96941	96941	Region41	
651	96941	96942	96942	Region42	
652	96942	96943	96943	Region43	
653	96943	96944	96944	Region44	
654	96944	96945	96945	Region45	
655	96945	96946	96946	Region46	
656	96946	96947	96947	Region47	
657	96947	96948	96948	Region48	
658	96948	96949	96949	Region49	
659	96949	96950	96950	Region0	
660	96950	96951	96951	Region1	
661	96951	96952	96952	Region2	
662	96952	96953	96953	Region3	
663	96953	96954	96954	Region4	
664	96954	96955	96955	Region5	
665	96955	96956	96956	Region6	
666	96956	96957	96957	Region7	
667	96957	96958	96958	Region8	
668	96958	96959	96959	Region9	
669	96959	96960	96960	Region10	
670	96960	96961	96961	Region11	
671	96961	96962	96962	Region12	
672	96962	96963	96963	Region13	
673	96963	96964	96964	Region14	
674	96964	96965	96965	Region15	
675	96965	96966	96966	Region16	
676	96966	96967	96967	Region17	
677	96967	96968	96968	Region18	
678	96968	96969	96969	Region19	
679	96969	96970	96970	Region20	
680	96970	96971	96971	Region21	
681	96971	96972	96972	Region22	
682	96972	96973	96973	Region23	
683	96973	96974	96974	Region24	
684	96974	96975	96975	Region25	
685	96975	96976	96976	Region26	
686	96976	96977	96977	Region27	
687	96977	96978	96978	Region28	
688	96978	96979	96979	Region29	
689	96979	96980	96980	Region30	
690	96980	96981	96981	Region31	
691	96981	96982	96982	Region32	
692	96982	96983	96983	Region33	
693	96983	96984	96984	Region34	
694	96984	96985	96985	Region35	
695	96985	96986	96986	Region36	
696	96986	96987	96987	Region37	
697	96987	96988	96988	Region38	
698	96988	96989	96989	Region39	
699	96989	96990	96990	Region40	
700	96990	96991	96991	Region41	
701	96991	96992	96992	Region42	
702	96992	96993	96993	Region43	
703	96993	96994	96994	Region44	
704	96994	96995	96995	Region45	
705	96995	96996	96996	Region46	
706	96996	96997	96997	Region47	
707	96997	96998	96998	Region48	
708	96998	96999	96999	Region49	
709	96999	97000	97000	Region0	
710	97000	97001	97001	Region1	
711	97001	97002	97002	Region2	
712	97002	97003	97003	Region3	
713	97003	97004	97004	Region4	
714	97004	97005	97005	Region5	
715	97005	97006	97006	Region6	
716	97006	97007	97007	Region7	
717	97007	97008	97008	Region8	
718	97008	97009	97009	Region9	
719	97009	97010	97010	Region10	
720	97010	97011	97011	Region11	
721	97011	97012	97012	Region12	
722	97012	97013	97013	Region13	
723	97013	97014	97014	Region14	
724	97014	97015	97015	Region15	
725	97015	97016	97016	Region16	
726	97016	97017	97017	Region17	
727	97017	97018	97018	Region18	
728	97018	97019	97019	Region19	
729	97019	97020	97020	Region20	
730	97020	97021	97021	Region21	
731	97021	97022	97022	Region22	
732	97022	97023	97023	Region23	
733	97023	97024	97024	Region24	
734	97024	97025	97025	Region25	
735	97025	97026	97026	Region26	
736	97026	97027	97027	Region27	
737	97027	97028	97028	Region28	
738	97028	97029	97029	Region29	
739	97029	97030	97030	Region30	
740	97030	97031	97031	Region31	
741	97031	97032	97032	Region32	
742	97032	97033	97033	Region33	
743	97033	97034	97034	Region34	
744	97034	97035	97035	Region35	
745	97035	97036	97036	Region36	
746	97036	97037	97037	Region37	
747	97037	97038	97038	Region38	
748	97038	97039	97039	Region39	
749	97039	97040	97040	Region40	
750	97040	97041	97041	Region41	
751	97041	97042	97042	Region42	
752	97042	97043	97043	Region43	
753	97043	97044	97044	Region44	
754	97044	97045	97045	Region45	
755	97045	97046	97046	Region46	
756	97046	97047	97047	Region47	
757	97047	97048	97048	Region48	
758	97048	97049	97049	Region49	
759	97049	97050	97050	Region0	
760	97050	97051	97051	Region1	
761	97051	97052	97052	Region2	
762	97052	97053	97053	Region3	
763	97053	97054	97054	Region4	
764	97054	97055	97055	Region5	
765	97055	97056	97056	Region6	
766	97056	97057	97057	Region7	
767	97057	97058	97058	Region8	
768	97058	97059	97059	Region9	
769	97059	97060	97060	Region10	
770	97060	97061	97061	Region11	
771	97061	97062	97062	Region12	
772	97062	97063	97063	Region13	
773	97063	97064	97064	Region14	
774	97064	97065	97065	Region15	
775	97065	97066	97066	Region16	
776	97066	97067	97067	Region17	
777	97067	97068	97068	Region18	
778	97068	97069	97069	Region19	
779	97069	97070	97070	Region20	
780	97070	97071	97071	Region21	
781	97071	97072	97072	Region22	
782	97072	97073	97073	Region23	
783	97073	97074	97074	Region24	
784	97074	97075	97075	Region25	
785	97075	97076	97076	Region26	
786	97076	97077	97077	Region27	
787	97077	97078	97078	Region28	
788	97078	97079	97079	Region29	
789	97079	97080	97080	Region30	
790	97080	97081	97081	Region31	
791	97081	97082	97082	Region32	
792	97082	97083	97083	Region33	
793	97083	97084	97084	Region34	
794	97084	97085	97085	Region35	
795	97085	97086	97086	Region36	
796	97086	97087	97087	Region37	
797	97087	97088	97088	Region38	
798	97088	97089	97089	Region39	
799	97089	97090	97090	Region40	
800	97090	97091	97091	Region41	
801	97091	97092	97092	Region42	
802	97092	97093	97093	Region43	
803	97093	97094	97094	Region44	
804	97094	97095	97095	Region45	
805	97095	97096	97096	Region46	
806	97096	97097	97097	Region47	
807	97097	97098	97098	Region48	
808	97098	97099	97099	Region49	
809	97099	97100	97100	Region0	
810	97100	97101	97101	Region1	
811	97101	97102	97102	Region2	
812	97102	97103	97103	Region3	
813	97103	97104	97104	Region4	
814	97104	97105	97105	Region5	
815	97105	97106	97106	Region6	
816	97106	97107	97107	Region7	
817	97107	97108	97108	Region8	
818	97108	97109	97109	Region9	
819	97109	97110	97110	Region10	
820	97110	97111	97111	Region11	
821	97111	97112	97112	Region12	
822	97112	97113	97113	Region13	
823	97113	97114	97114	Region14	
824	97114	97115	97115	Region15	
825	97115	97116	97116	Region16	
826	97116	97117	97117	Region17	
827	97117	97118	97118	Region18	
828	97118	97119	97119	Region19	
829	97119	97120	97120	Region20	
830	97120	97121	97121	Region21	
831	97121	97122	97122	Region22	
832	97122	97123	97123	Region23	
833	97123	97124	97124	Region24	
834	97124	97125	97125	Region25	
835	97125	97126	97126	Region26	
836	97126	97127	97127	Region27	
837	97127	97128	97128	Region28	
838	97128	97129	97129	Region29	
839	97129	97130	97130	Region30	
840	97130	97131	97131	Region31	
841	97131	97132	97132	Region32	
842	97132	97133	97133	Region33	
843	97133	97134	97134	Region34	
844	97134	97135	97135	Region35	
845	97135	97136	97136	Region36	
846	97136	97137	97137	Region37	
847	97137	97138	97138	Region38	
848	97138	97139	97139	Region39	
849	97139	97140	97140	Region40	
850	97140	97141	97141	Region41	
851	97141	97142	97142	Region42	
852	97142	97143	97143	Region43	
853	97143	97144	97144	Region44	
854	97144	97145	97145	Region45	
855	97145	97146	97146	Region46	
856	97146	97147	97147	Region47	
857	97147	97148	97148	Region48	
858	97148	97149	97149	Region49	
859	97149	97150	97150	Region0	
860	97150	97151	97151	Region1	
861	97151	97152	97152	Region2	
862	97152	97153	97153	Region3	
863	97153	97154	97154	Region4	
864	97154	97155	97155	Region5	
865	97155	97156	97156	Region6	
866	97156	97157	97157	Region7	
867	97157	97158	97158	Region8	
868	97158	97159	97159	Region9	
869	97159	97160	97160	Region10	
870	97160	97161	97161	Region11	
871	97161	97162	97162	Region12	
872	97162	97163	97163	Region13	
873	97163	97164	97164	Region14	
874	97164	97165	97165	Region15	
875	97165	97166	97166	Region16	
876	97166	97167	97167	Region17	
877	97167	97168	97168	Region18	
878	97168	97169	97169	Region19	
879	97169	97170	97170	Region20	
880	97170	97171	97171	Region21	
881	97171	97172	97172	Region22	
882	97172	97173	97173	Region23	
883	97173	97174	97174	Region24	
884	97174	97175	97175	Region25	
885	97175	97176	97176	Region26	
886	97176	97177	97177	Region27	
887	97177	97178	97178	Region28	
888	97178	97179	97179	Region29	
889	97179	97180	97180	Region30	
890	97180	97181	97181	Region31	
891	97181	97182	97182	Region32	
892	97182	97183	97183	Region33	
893	97183	97184	97184	Region34	
894	97184	97185	97185	Region35	
895	97185	97186	97186	Region36	
896	97186	97187	97187	Region37	
897	97187	97188	97188	Region38	
898	97188	97189	97189	Region39	
899	97189	97190	97190	Region40	
900	97190	97191	97191	Region41	
901	97191	97192	97192	Region42	
902	97192	97193	97193	Region43	
903	97193	97194	97194	Region44	
904	97194	97195	97195	Region45	
905	97195	97196	97196	Region46	
906	97196	97197	97197	Region47	
907	97197	97198	97198	Region48	
908	97198	97199	97199	Region49	
909	97199	97200	97200	Region0	
10	97200	97201	97201	Region1	
11	97201	97202	97202	Region2	
12	97202	97203	97203	Region3	
13	97203	97204	97204	Region4	
14	97204	97205	97205	Region5	
15	97205	97206	97206	Region6	
16	97206	97207	97207	Region7	
17	97207	97208	97208	Region8	
18	97208	97209	97209	Region9	
19	97209	97210	97210	Region10	
20	97210	97211	97211	Region11	
21	97211	97212	97212	Region12	
22	97212	97213	97213	Region13	
23	97213	97214	97214	Region14	
24	97214	97215	97215	Region15	
25	97215	97216	97216	Region16	
26	97216	97217	97217	Region17	
27	97217	97218	97218	Region18	
28	97218	97219	97219	Region19	
29	97219	97220	97220	Region20	
30	97220	97221	97221	Region21	
31	97221	97222	97222	Region22	
32	97222	97223	97223	Region23	
33	97223	97224	97224	Region24	
34	97224	97225	97225	Region25	
35	97225	97226	97226	Region26	
36	97226	97227	97227	Region27	
37	97227	97228	97228	Region28	
38	97228	97229	97229	Region29	
39	97229	97230	97230	Region30	
40	97230	97231	97231	Region31	
41	97231	97232	97232	Region32	
42	97232	97233	97233	Region33	
43	97233	97234	97234	Region34	
44	97234	97235	97235	Region35	
45	97235	97236	97236	Region36	
46	97236	97237	97237	Region37	
47	97237	97238	97238	Region38	
48	97238	97239	97239	Region39	
49	97239	97240	97240	Region40	
50	97240	97241	97241	Region41	
51	97241	97242	97242	Region42	
52	97242	97243	97243	Region43	
53	97243	97244	97244	Region44	
54	97244	97245	97245	Region45	
55	97245	97246	97246	Region46	
56	97246	97247	97247	Region47	
57	97247	97248	97248	Region48	
58	97248	97249	97249	Region49	
59	97249	97250	97250	Region0	
60	97250	97251	97251	Region1	
61	97251	97252	97252	Region2	
62	97252	97253	97253	Region3	
63	97253	97254	97254	Region4	
64	97254	97255	97255	Region5	
65	97255	97256	97256	Region6	
66	97256	97257	97257	Region7	
67	97257	97258	97258	Region8	
68	97258	97259	97259	Region9	
69	97259	97260	97260	Region10	
70	97260	97261	97261	Region11	
71	97261	97262	97262	Region12	
72	97262	97263	97263	Region13	
73	97263	97264	97264	Region14	
74	97264	97265	97265	Region15	
75	97265	97266	97266	Region16	
76	97266	97267	97267	Region17	
77	97267	97268	97268	Region18	
78	97268	97269	97269	Region19	
79	97269	97270	97270	Region20	
80	97270	97271	97271	Region21	
81	97271	97272	97272	Region22	
82	97272	97273	97273	Region23	
83	97273	97274	97274	Region24	
84	97274	97275	97275	Region25	
85	97275	97276	97276	Region26	
86	97276	97277	97277	Region27	
87	97277	97278	97278	Region28	
88	97278	97279	97279	Region29	
89	97279	97280	97280	Region30	
90	97280	97281	97281	Region31	
91	97281	97282	97282	Region32	
92	97282	97283	97283	Region33	
93	97283	97284	97284	Region34	
94	97284	97285	97285	Region35	
95	97285	97286	97286	Region36	
96	97286	97287	97287	Region37	
97	97287	97288	97288	Region38	
98	97288	97289	97289	Region39	
99	97289	97290	97290	Region40	
100	97290	97291	97291	Region41	
101	97291	97292	97292	Region42	
102	97292	97293	97293	Region43	
103	97293	97294	97294	Region44	
104	97294	97295	97295	Region45	
105	97295	97296	97296	Region46	
106	97296	97297	97297	Region47	
107	97297	97298	97298	Region48	
108	97298	97299	97299	Region49	
109	97299	97300	97300	Region0	
110	97300	97301	97301	Region1	
111	97301	97302	97302	Region2	
112	97302	97303	97303	Region3	
113	97303	97304	97304	Region4	
114	97304	97305	97305	Region5	
115	97305	97306	97306	Region6	
116	97306	97307	97307	Region7	
117	97307	97308	97308	Region8	
118	97308	97309	97309	Region9	
119	97309	97310	97310	Region10	
120	97310	97311	97311	Region11	
121	97311	97312	97312	Region12	
122	97312	97313	97313	Region13	
123	97313	97314	97314	Region14	
124	97314	97315	97315	Region15	
125	97315	97316	97316	Region16	
126	97316	97317	97317	Region17	
127	97317	97318	97318	Region18	
128	97318	97319	97319	Region19	
129	97319	97320	97320	Region20	
130	97320	97321	97321	Region21	
131	97321	97322	97322	Region22	
132	97322	97323	97323	Region23	
133	97323	97324	97324	Region24	
134	97324	97325	97325	Region25	
135	97325	97326	97326	Region26	
136	97326	97327	97327	Region27	
137	97327	97328	97328	Region28	
138	97328	97329	97329	Region29	
139	97329	97330	97330	Region30	
140	97330	97331	97331	Region31	
141	97331	97332	97332	Region32	
142	97332	97333	97333	Region33	
143	97333	97334	97334	Region34	
144	97334	97335	97335	Region35	
145	97335	97336	97336	Region36	
146	97336	97337	97337	Region37	
147	97337	97338	97338	Region38	
148	97338	97339	97339	Region39	
149	97339	97340	97340	Region40	
150	97340	97341	97341	Region41	
151	97341	97342	97342	Region42	
152	97342	97343	97343	Region43	
153	97343	97344	97344	Region44	
154	97344	97345	97345	Region45	
155	97345	97346	97346	Region46	
156	97346	97347	97347	Region47	
157	97347	97348	97348	Region48	
158	97348	97349	97349	Region49	
159	97349	97350	97350	Region0	
160	97350	97351	97351	Region1	
161	97351	97352	97352	Region2	
162	97352	97353	97353	Region3	
163	97353	97354	97354	Region4	
164	97354	97355	97355	Region5	
165	97355	97356	97356	Region6	
166	97356	97357	97357	Region7	
167	97357	97358	97358	Region8	
168	97358	97359	97359	Region9	
169	97359	97360	97360	Region10	
170	97360	97361	97361	Region11	
171	97361	97362	97362	Region12	
172	97362	97363	97363	Region13	
173	97363	97364	97364	Region14	
174	97364	97365	97365	Region15	
175	97365	97366	97366	Region16	
176	97366	97367	97367	Region17	
177	97367	97368	97368	Region18	
178	97368	97369	97369	Region19	
179	97369	97370	97370	Region20	
180	97370	97371	97371	Region21	
181	97371	97372	97372	Region22	
182	97372	97373	97373	Region23	
183	97373	97374	97374	Region24	
184	97374	97375	97375	Region25	
185	97375	97376	97376	Region26	
186	97376	97377	97377	Region27	
187	97377	97378	97378	Region28	
188	97378	97379	97379	Region29	
189	97379	97380	97380	Region30	
190	97380	97381	97381	Region31	
191	97381	97382	97382	Region32	
192	97382	97383	97383	Region33	
193	97383	97384	97384	Region34	
194	97384	97385	97385	Region35	
195	97385	97386	97386	Region36	
196	97386	97387	97387	Region37	
197	97387	97388	97388	Region38	
198	97388	97389	97389	Region39	
199	97389	97390	97390	Region40	
200	97390	97391	97391	Region41	
201	97391	97392	97392	Region42	
